TCGAlong.id	mDNAsi
TCGA-AB-3007-03A-01D-0741-05	0.100057042
TCGA-AB-3008-03A-01D-0741-05	0.088350562
TCGA-AB-3009-03A-01D-0741-05	0.026837697
TCGA-AB-3011-03A-01D-0742-05	0.109621966
TCGA-AB-3012-03A-01D-0741-05	0.080487119
TCGA-AC-A23C-01A-12D-A16A-05	0.146469676
TCGA-AC-A23E-01A-11D-A161-05	0.150913271
TCGA-AC-A23G-01A-11D-A212-05	0.139053486
TCGA-AC-A23H-01A-11D-A161-05	0.100367273
TCGA-AC-A23H-11A-12D-A161-05	0.069672552
TCGA-AC-A2B8-01A-11D-A17F-05	0.154744633
TCGA-AC-A2BK-01A-11D-A21R-05	0.199776751
TCGA-AC-A2BM-01A-11D-A21R-05	0.103089545
TCGA-AC-A2FB-01A-11D-A17F-05	0.114017819
TCGA-AC-A2FB-11A-13D-A17F-05	0.113582846
TCGA-AC-A2FE-01A-11D-A19Z-05	0.094770201
TCGA-AC-A2FF-01A-11D-A17F-05	0.109994557
TCGA-AC-A2FF-11A-13D-A17F-05	0.134474194
TCGA-AC-A2FG-01A-11D-A17F-05	0.161184313
TCGA-AC-A2FG-11A-22D-A17F-05	0.130964175
TCGA-AC-A2FK-01A-12D-A17Z-05	0.11489514
TCGA-AC-A2FM-01A-11D-A19Z-05	0.075422204
TCGA-AC-A2FM-11B-32D-A19Z-05	0.124834624
TCGA-AC-A2FO-01A-11D-A17Z-05	0.142003397
TCGA-AC-A2QH-01A-11D-A18O-05	0.172195828
TCGA-AC-A2QI-01A-12D-A19Z-05	0.216381396
TCGA-AC-A2QJ-01A-12D-A19Z-05	0.193695217
TCGA-AC-A3BB-01A-21D-A19Z-05	0.134644358
TCGA-AC-A3EH-01A-22D-A22B-05	0.15083681
TCGA-AC-A3HN-01A-11D-A212-05	0.119126437
TCGA-AC-A3OD-01A-11D-A21R-05	0.10312879
TCGA-AC-A3QP-01A-11D-A230-05	0.129918493
TCGA-AC-A3QQ-01A-11D-A22B-05	0.18141293
TCGA-AC-A3TM-01A-11D-A22B-05	0.117925094
TCGA-AC-A3TN-01A-11D-A22B-05	0.115197752
TCGA-AC-A3W5-01A-11D-A22B-05	0.129531841
TCGA-AC-A3W6-01A-12D-A22B-05	0.139594015
TCGA-AC-A3W7-01A-11D-A22B-05	0.131422855
TCGA-AC-A3YI-01A-21D-A23D-05	0.108420011
TCGA-AC-A3YJ-01A-11D-A230-05	0.11461709
TCGA-AC-A4ZE-01A-11D-A41Q-05	0.158979146
TCGA-AC-A5EH-01A-11D-A28C-05	0.162237672
TCGA-AC-A5EI-01A-11D-A27Y-05	0.152973558
TCGA-AC-A5XS-01A-11D-A29O-05	0.175578539
TCGA-AC-A5XU-01A-11D-A28C-05	0.167139815
TCGA-AC-A62V-01A-11D-A31V-05	0.188144228
TCGA-AC-A62X-01A-11D-A29O-05	0.197234639
TCGA-AC-A62Y-01A-11D-A29O-05	0.155331757
TCGA-AC-A6IV-01A-12D-A33F-05	0.134805014
TCGA-AC-A6IW-01A-12D-A33F-05	0.157358368
TCGA-AC-A6IX-01A-12D-A32T-05	0.142782856
TCGA-AC-A6IX-06A-11D-A32T-05	0.135314636
TCGA-AC-A6NO-01A-12D-A33F-05	0.184336366
TCGA-AC-A7VB-01A-11D-A357-05	0.151616952
TCGA-AC-A7VC-01A-11D-A357-05	0.231647248
TCGA-AC-A8OP-01A-11D-A36K-05	0.152215789
TCGA-AC-A8OQ-01A-11D-A41Q-05	0.244992505
TCGA-AC-A8OR-01A-21D-A41Q-05	0.14362442
TCGA-AC-A8OS-01A-12D-A41Q-05	0.142553085
TCGA-AD-5900-01A-11D-1651-05	0.159293981
TCGA-AD-6548-01A-11D-1837-05	0.16511527
TCGA-AD-6888-01A-11D-1926-05	0.189904925
TCGA-AD-6889-01A-11D-1926-05	0.111225387
TCGA-AD-6890-01A-11D-1926-05	0.186157786
TCGA-AD-6895-01A-11D-1926-05	0.13846274
TCGA-AD-6899-01A-11D-1926-05	0.177966848
TCGA-AD-6901-01A-11D-1926-05	0.14520374
TCGA-AD-6963-01A-11D-1926-05	0.171827545
TCGA-AD-6964-01A-11D-1926-05	0.187891576
TCGA-AD-6965-01A-11D-1926-05	0.233944026
TCGA-AD-A5EJ-01A-11D-A28O-05	0.139432657
TCGA-AD-A5EK-01A-11D-A28O-05	0.097274287
TCGA-AF-2687-01A-02D-1734-05	0.210510802
TCGA-AF-2690-01A-02D-1734-05	0.145286012
TCGA-AF-2693-01A-02D-1734-05	0.147486966
TCGA-AF-3911-01A-01D-1734-05	0.222841307
TCGA-AF-4110-01A-02D-1734-05	0.131698919
TCGA-AF-6136-01A-11D-1828-05	0.205694385
TCGA-AF-6655-01A-11D-1828-05	0.176843209
TCGA-AF-6672-01A-11D-1828-05	0.207397615
TCGA-AF-A56K-01A-32D-A39G-05	0.208900288
TCGA-AF-A56L-01A-31D-A39G-05	0.149103385
TCGA-AF-A56N-01A-12D-A39G-05	0.171457171
TCGA-AG-3591-01A-01D-1734-05	0.267399012
TCGA-AG-3592-01A-02D-1734-05	0.16844592
TCGA-AG-3725-01A-11D-1734-05	0.292413405
TCGA-AG-3725-11A-01D-1734-05	0.117789153
TCGA-AG-3731-01A-11D-1734-05	0.212654453
TCGA-AG-3731-11A-01D-1734-05	0.107620827
TCGA-AG-3732-01A-11D-1658-05	0.282739574
TCGA-AG-3742-01A-11D-1658-05	0.183448018
TCGA-AG-4021-01A-01D-1734-05	0.26870171
TCGA-AG-4022-01A-01D-1734-05	0.174122411
TCGA-AG-A01W-01A-21D-A081-05	0.220941197
TCGA-AG-A01W-11A-11D-A081-05	0.134188845
TCGA-AG-A01Y-01A-41D-A081-05	0.209964007
TCGA-AG-A01Y-11A-11D-A081-05	0.114348592
TCGA-AG-A020-01A-21D-A081-05	0.201390735
TCGA-AG-A020-11A-11D-A081-05	0.117282388
TCGA-AG-A026-01A-32D-A081-05	0.194231127
TCGA-AG-A02N-01A-11D-A081-05	0.235439921
TCGA-AG-A02N-11A-11D-A081-05	0.115085906
TCGA-AG-A036-01A-12D-A081-05	0.183833034
TCGA-AG-A036-11A-11D-A081-05	0.11915735
TCGA-AH-6544-01A-11D-1828-05	0.10369455
TCGA-AH-6547-01A-11D-1828-05	0.127383274
TCGA-AH-6549-01A-11D-1828-05	0.170212309
TCGA-AH-6643-01A-11D-1828-05	0.173137468
TCGA-AH-6644-01A-21D-1828-05	0.175653553
TCGA-AH-6897-01A-11D-1926-05	0.251163587
TCGA-AH-6903-01A-11D-1926-05	0.15057317
TCGA-AJ-A23M-01A-11D-A161-05	0.107617843
TCGA-AJ-A23N-01A-11D-A22B-05	0.177697295
TCGA-AJ-A23O-01A-11D-A161-05	0.107128434
TCGA-AJ-A2QK-01A-11D-A18O-05	0.226694658
TCGA-AJ-A2QL-01A-11D-A18O-05	0.20920913
TCGA-AJ-A2QL-11A-11D-A18O-05	0.129614712
TCGA-AJ-A2QM-01A-11D-A18O-05	0.143478445
TCGA-AJ-A2QN-01A-11D-A18O-05	0.193820047
TCGA-AJ-A2QO-01A-11D-A18O-05	0.287724484
TCGA-AJ-A3BD-01A-11D-A19Z-05	0.129078064
TCGA-AJ-A3BF-01A-11D-A212-05	0.185620376
TCGA-AJ-A3BG-01A-11D-A19Z-05	0.108047979
TCGA-AJ-A3BH-01A-11D-A19Z-05	0.072924353
TCGA-AJ-A3BI-01A-11D-A212-05	0.240693426
TCGA-AJ-A3BK-01A-11D-A19Z-05	0.146016493
TCGA-AJ-A3EJ-01A-11D-A19Z-05	0.189649048
TCGA-AJ-A3EK-01A-11D-A19Z-05	0.166539536
TCGA-AJ-A3EL-01A-11D-A212-05	0.230400968
TCGA-AJ-A3EM-01A-11D-A212-05	0.163599078
TCGA-AJ-A3I9-01A-11D-A22B-05	0.264264146
TCGA-AJ-A3IA-01A-11D-A212-05	0.171795083
TCGA-AJ-A3NC-01A-11D-A22B-05	0.157057381
TCGA-AJ-A3NC-11A-11D-A22B-05	0.139185328
TCGA-AJ-A3NE-01A-11D-A22B-05	0.1835973
TCGA-AJ-A3NE-11A-11D-A22B-05	0.137225925
TCGA-AJ-A3NF-01A-11D-A22B-05	0.126857292
TCGA-AJ-A3NG-01A-11D-A22B-05	0.255956009
TCGA-AJ-A3NH-01A-11D-A22B-05	0.239163381
TCGA-AJ-A3NH-11A-11D-A22B-05	0.111231049
TCGA-AJ-A3OJ-01A-11D-A22B-05	0.154770454
TCGA-AJ-A3OK-01A-12D-A22B-05	0.138753417
TCGA-AJ-A3OL-01A-11D-A22B-05	0.131364728
TCGA-AJ-A3QS-01A-11D-A22B-05	0.12960326
TCGA-AJ-A3TW-01A-11D-A22B-05	0.279692587
TCGA-AJ-A5DV-01A-11D-A27Y-05	0.189505437
TCGA-AJ-A5DW-01A-11D-A27Y-05	0.191131982
TCGA-AJ-A6NU-01A-11D-A34S-05	0.151319188
TCGA-AJ-A8CT-01A-11D-A37Q-05	0.177286713
TCGA-AJ-A8CV-01A-11D-A37Q-05	0.224636196
TCGA-AJ-A8CW-01A-11D-A37Q-05	0.246273383
TCGA-AK-3428-01A-02D-1275-05	0.13923178
TCGA-AK-3431-01A-02D-1275-05	0.118256762
TCGA-AK-3433-01A-02D-1275-05	0.170077572
TCGA-AK-3434-01A-02D-1275-05	0.147818243
TCGA-AK-3440-01A-02D-1275-05	0.208019889
TCGA-AK-3445-01A-02D-1275-05	0.077298497
TCGA-AK-3450-01A-02D-1275-05	0.167005081
TCGA-AK-3453-01A-02D-1275-05	0.15618121
TCGA-AK-3454-01A-02D-1275-05	0.12559631
TCGA-AK-3458-01A-01D-1500-05	0.103485882
TCGA-AK-3460-01A-02D-1275-05	0.098136687
TCGA-AK-3461-01A-02D-1275-05	0.152218072
TCGA-AL-7173-01A-11D-2137-05	0.084307431
TCGA-AM-5820-01A-01D-1651-05	0.187080225
TCGA-AM-5821-01A-01D-1651-05	0.248869425
TCGA-AN-A0XL-01A-11D-A10N-05	0.235059565
TCGA-AN-A0XN-01A-21D-A10A-05	0.089485156
TCGA-AN-A0XO-01A-11D-A10A-05	0.146196116
TCGA-AN-A0XP-01A-11D-A10A-05	0.176843388
TCGA-AN-A0XR-01A-11D-A10A-05	0.093568266
TCGA-AN-A0XS-01A-22D-A10A-05	0.154005662
TCGA-AN-A0XT-01A-11D-A10A-05	0.242400328
TCGA-AN-A0XU-01A-11D-A10A-05	0.136459312
TCGA-AN-A0XV-01A-11D-A10A-05	0.10714986
TCGA-AN-A0XW-01A-11D-A10A-05	0.122535544
TCGA-AO-A03L-01A-41D-A10P-05	0.172791321
TCGA-AO-A03M-01B-11D-A10N-05	0.133916579
TCGA-AO-A03N-01B-11D-A10N-05	0.180523032
TCGA-AO-A03U-01B-21D-A10N-05	0.120163389
TCGA-AO-A0JA-01A-11D-A10P-05	0.114199547
TCGA-AO-A0JB-01A-11D-A10P-05	0.260480215
TCGA-AO-A0JC-01A-11D-A10P-05	0.112614859
TCGA-AO-A0JD-01A-11D-A10P-05	0.200835477
TCGA-AO-A0JE-01A-11D-A10P-05	0.148083335
TCGA-AO-A0JF-01A-11D-A10P-05	0.132980404
TCGA-AO-A0JG-01A-31D-A10P-05	0.145220962
TCGA-AO-A0JI-01A-21D-A10P-05	0.048040762
TCGA-AO-A0JJ-01A-11D-A10P-05	0.117540446
TCGA-AO-A0JL-01A-11D-A10P-05	0.151387916
TCGA-AO-A0JM-01A-21D-A10P-05	0.175397462
TCGA-AO-A124-01A-11D-A10N-05	0.300783566
TCGA-AO-A125-01A-11D-A10N-05	0.11569337
TCGA-AO-A126-01A-11D-A10N-05	0.056277584
TCGA-AO-A128-01A-11D-A10N-05	0.134235869
TCGA-AO-A129-01A-21D-A10N-05	0.125664267
TCGA-AO-A12B-01A-11D-A10N-05	0.119837445
TCGA-AO-A12C-01A-11D-A10N-05	0.079427959
TCGA-AO-A12E-01A-11D-A10N-05	0.112894111
TCGA-AO-A12G-01A-11D-A10N-05	0.106561811
TCGA-AO-A1KO-01A-31D-A13K-05	0.140300943
TCGA-AO-A1KP-01A-11D-A13K-05	0.117043944
TCGA-AO-A1KQ-01A-11D-A13K-05	0.208169141
TCGA-AO-A1KR-01A-12D-A145-05	0.158455653
TCGA-AO-A1KS-01A-11D-A13K-05	0.097764313
TCGA-AO-A1KT-01A-11D-A13K-05	0.243395532
TCGA-AP-A059-01A-21D-A123-05	0.137297757
TCGA-AP-A05O-01A-12D-A123-05	0.155850168
TCGA-AP-A0LF-01A-11D-A123-05	0.237233031
TCGA-AP-A0LM-01A-11D-A123-05	0.204406952
TCGA-AP-A0LS-01A-11D-A14H-05	0.120868289
TCGA-AP-A1DH-01A-31D-A138-05	0.191005562
TCGA-AP-A1DK-01A-11D-A138-05	0.246035223
TCGA-AP-A1DM-01A-21D-A138-05	0.166959239
TCGA-AP-A1DO-01A-11D-A138-05	0.176049561
TCGA-AP-A1DP-01A-11D-A138-05	0.157459262
TCGA-AP-A1DQ-01A-11D-A138-05	0.18513679
TCGA-AP-A1DR-01A-11D-A138-05	0.180711045
TCGA-AP-A1DV-01A-21D-A138-05	0.293370404
TCGA-AP-A1E0-01A-11D-A138-05	0.152790605
TCGA-AP-A1E1-01A-11D-A138-05	0.200505797
TCGA-AP-A1E3-01A-11D-A138-05	0.165680951
TCGA-AP-A1E4-01A-12D-A138-05	0.285844936
TCGA-AP-A3K1-01A-11D-A212-05	0.162722017
TCGA-AP-A5FX-01A-11D-A27Y-05	0.28196694
TCGA-AQ-A04H-01B-11D-A10N-05	0.129317649
TCGA-AQ-A04L-01B-21D-A10N-05	0.168540022
TCGA-AQ-A0Y5-01A-11D-A14N-05	0.165784048
TCGA-AQ-A1H2-01A-11D-A13K-05	0.221079084
TCGA-AQ-A1H3-01A-31D-A13K-05	0.09666903
TCGA-AQ-A54N-01A-11D-A268-05	0.191587323
TCGA-AQ-A54O-01A-11D-A268-05	0.145985113
TCGA-AQ-A7U7-01A-22D-A357-05	0.130617839
TCGA-AR-A0TP-01A-11D-A10P-05	0.143357379
TCGA-AR-A0TQ-01A-11D-A10P-05	0.099193471
TCGA-AR-A0TR-01A-11D-A10P-05	0.140109508
TCGA-AR-A0TT-01A-31D-A10P-05	0.151922976
TCGA-AR-A0TU-01A-31D-A10A-05	0.111858822
TCGA-AR-A0TV-01A-21D-A10P-05	0.165678271
TCGA-AR-A0TW-01A-11D-A10P-05	0.169222473
TCGA-AR-A0TX-01A-11D-A10P-05	0.12684808
TCGA-AR-A0TZ-01A-12D-A10P-05	0.075376158
TCGA-AR-A0U0-01A-11D-A10A-05	0.154104537
TCGA-AR-A0U2-01A-11D-A10A-05	0.258703339
TCGA-AR-A0U3-01A-11D-A10A-05	0.120762698
TCGA-AR-A0U4-01A-11D-A10A-05	0.131613544
TCGA-AR-A1AI-01A-11D-A12R-05	0.244588185
TCGA-AR-A1AJ-01A-21D-A12R-05	0.14074524
TCGA-AR-A1AK-01A-21D-A12R-05	0.109801898
TCGA-AR-A1AL-01A-21D-A12R-05	0.15253035
TCGA-AR-A1AM-01A-41D-A22B-05	0.159100155
TCGA-AR-A1AN-01A-11D-A12R-05	0.162450724
TCGA-AR-A1AO-01A-11D-A12R-05	0.123539341
TCGA-AR-A1AP-01A-11D-A12R-05	0.081905275
TCGA-AR-A1AQ-01A-11D-A12R-05	0.142112518
TCGA-AR-A1AR-01A-31D-A138-05	0.158749429
TCGA-AR-A1AS-01A-11D-A12R-05	0.157048326
TCGA-AR-A1AT-01A-11D-A12R-05	0.116996784
TCGA-AR-A1AU-01A-11D-A12R-05	0.124771768
TCGA-AR-A1AV-01A-21D-A12R-05	0.129663529
TCGA-AR-A1AW-01A-21D-A12R-05	0.101588727
TCGA-AR-A1AX-01A-11D-A12R-05	0.120872077
TCGA-AR-A1AY-01A-21D-A12R-05	0.132100266
TCGA-AR-A24H-01A-11D-A16A-05	0.181875488
TCGA-AR-A24K-01A-11D-A16A-05	0.101831753
TCGA-AR-A24L-01A-11D-A16A-05	0.139520098
TCGA-AR-A24M-01A-11D-A16A-05	0.133900172
TCGA-AR-A24N-01A-11D-A16A-05	0.093547308
TCGA-AR-A24O-01A-11D-A16A-05	0.146901866
TCGA-AR-A24P-01A-11D-A16A-05	0.092070889
TCGA-AR-A24Q-01A-12D-A16A-05	0.155042614
TCGA-AR-A24R-01A-11D-A16A-05	0.117271526
TCGA-AR-A24S-01A-11D-A16A-05	0.251465813
TCGA-AR-A24T-01A-11D-A16A-05	0.072423651
TCGA-AR-A24U-01A-11D-A16A-05	0.163323343
TCGA-AR-A24V-01A-21D-A16A-05	0.20505001
TCGA-AR-A24W-01A-11D-A16A-05	0.117397506
TCGA-AR-A24X-01A-11D-A16A-05	0.080759575
TCGA-AR-A24Z-01A-11D-A16A-05	0.187434156
TCGA-AR-A250-01A-31D-A16A-05	0.144798391
TCGA-AR-A251-01A-12D-A16A-05	0.164226396
TCGA-AR-A252-01A-11D-A16A-05	0.125821204
TCGA-AR-A254-01A-21D-A16A-05	0.121696052
TCGA-AR-A255-01A-11D-A16A-05	0.113505587
TCGA-AR-A256-01A-11D-A16A-05	0.255893602
TCGA-AR-A2LE-01A-11D-A17Z-05	0.193096716
TCGA-AR-A2LH-01A-31D-A18O-05	0.119809925
TCGA-AR-A2LJ-01A-12D-A19Z-05	0.108308747
TCGA-AR-A2LK-01A-11D-A17Z-05	0.168734734
TCGA-AR-A2LM-01A-11D-A17Z-05	0.100480878
TCGA-AR-A2LN-01A-21D-A18O-05	0.132260983
TCGA-AR-A2LO-01A-31D-A18O-05	0.109054807
TCGA-AR-A2LQ-01A-22D-A18O-05	0.120377926
TCGA-AR-A5QM-01A-11D-A27Y-05	0.125166605
TCGA-AR-A5QN-01A-12D-A28C-05	0.104037211
TCGA-AR-A5QP-01A-11D-A28C-05	0.111946754
TCGA-AR-A5QQ-01A-11D-A28C-05	0.149117872
TCGA-AT-A5NU-01A-11D-A28O-05	0.089332025
TCGA-AU-3779-01A-01D-1721-05	0.165379213
TCGA-AU-6004-01A-11D-1721-05	0.134474758
TCGA-AW-A1PO-01A-12D-A161-05	0.283587325
TCGA-AX-A05Y-11A-11D-A27Y-05	0.135572323
TCGA-AX-A06H-01A-11D-A123-05	0.159374815
TCGA-AX-A06L-01A-11D-A123-05	0.180779302
TCGA-AX-A0IS-01A-12D-A10N-05	0.170284956
TCGA-AX-A0IZ-01A-11D-A123-05	0.193352284
TCGA-AX-A0IZ-11A-11D-A27Y-05	0.1325017
TCGA-AX-A0J0-01A-11D-A10A-05	0.178959963
TCGA-AX-A0J0-11A-11D-A27Y-05	0.139074175
TCGA-AX-A1C4-01A-11D-A138-05	0.133935346
TCGA-AX-A1C5-01A-11D-A138-05	0.246354995
TCGA-AX-A1C7-01A-11D-A138-05	0.167392573
TCGA-AX-A1C8-01A-11D-A138-05	0.12229794
TCGA-AX-A1C9-01A-11D-A138-05	0.154565645
TCGA-AX-A1CA-01A-12D-A138-05	0.222986763
TCGA-AX-A1CC-01A-11D-A138-05	0.152958672
TCGA-AX-A1CE-01A-11D-A138-05	0.16681297
TCGA-AX-A1CF-01A-11D-A138-05	0.201408792
TCGA-AX-A1CF-11A-11D-A138-05	0.153064791
TCGA-AX-A1CI-01A-11D-A138-05	0.176954454
TCGA-AX-A1CI-11A-11D-A138-05	0.12294926
TCGA-AX-A1CJ-01A-11D-A138-05	0.228805838
TCGA-AX-A1CJ-11A-11D-A138-05	0.133418105
TCGA-AX-A1CK-01A-11D-A138-05	0.207866385
TCGA-AX-A1CK-11A-11D-A138-05	0.132760211
TCGA-AX-A1CN-01A-11D-A138-05	0.292988529
TCGA-AX-A2H2-01A-11D-A17Z-05	0.191441318
TCGA-AX-A2H4-01A-21D-A18O-05	0.164664357
TCGA-AX-A2H4-11A-11D-A18O-05	0.122487068
TCGA-AX-A2H5-01A-11D-A17F-05	0.143776854
TCGA-AX-A2H5-11A-11D-A17F-05	0.134312257
TCGA-AX-A2H7-01A-12D-A18O-05	0.251438644
TCGA-AX-A2H7-11A-11D-A18O-05	0.107269886
TCGA-AX-A2HA-01A-12D-A18O-05	0.136684344
TCGA-AX-A2HA-11A-11D-A18O-05	0.092895014
TCGA-AX-A2HC-01A-11D-A17F-05	0.160698969
TCGA-AX-A2HC-11A-11D-A17F-05	0.129058367
TCGA-AX-A2HD-01A-21D-A17F-05	0.150954637
TCGA-AX-A2HD-11A-11D-A17F-05	0.10031713
TCGA-AX-A2HG-01A-11D-A17F-05	0.123353947
TCGA-AX-A2HH-01A-11D-A17F-05	0.215794244
TCGA-AX-A2HJ-01A-11D-A17F-05	0.110020346
TCGA-AX-A2HK-01A-11D-A17F-05	0.15937696
TCGA-AX-A2IN-01A-12D-A17Z-05	0.162296853
TCGA-AX-A2IO-01A-11D-A17Z-05	0.171457962
TCGA-AX-A3FS-01A-11D-A22B-05	0.483338109
TCGA-AX-A3FT-01A-11D-A22B-05	0.083453794
TCGA-AX-A3FV-01A-11D-A22B-05	0.299645801
TCGA-AX-A3FW-01A-11D-A22B-05	0.154575238
TCGA-AX-A3FX-01A-11D-A22B-05	0.200600237
TCGA-AX-A3FZ-01A-11D-A22B-05	0.131381516
TCGA-AX-A3G1-01A-11D-A22B-05	0.236267694
TCGA-AX-A3G4-01A-11D-A212-05	0.191486017
TCGA-AX-A3G6-01A-11D-A212-05	0.172554128
TCGA-AX-A3G7-01A-12D-A212-05	0.133177859
TCGA-AX-A3G8-01A-11D-A22B-05	0.188613929
TCGA-AX-A3G9-01A-11D-A22B-05	0.24460703
TCGA-AX-A3GB-01A-11D-A22B-05	0.219699027
TCGA-AX-A3GI-01A-11D-A212-05	0.218134184
TCGA-AY-5543-01A-01D-1651-05	0.21091277
TCGA-AY-6196-01A-11D-1721-05	0.161975273
TCGA-AY-6197-01A-11D-1721-05	0.171155148
TCGA-AY-6386-01A-21D-1721-05	0.172506505
TCGA-AY-A54L-01A-11D-A28O-05	0.236927072
TCGA-AY-A69D-01A-11D-A36Y-05	0.123666419
TCGA-AY-A71X-01A-12D-A36Y-05	0.203076707
TCGA-AY-A8YK-01A-11D-A40X-05	0.231174921
TCGA-AZ-4308-01A-01D-1407-05	0.191514952
TCGA-AZ-4313-01A-01D-1407-05	0.25465466
TCGA-AZ-4315-01A-01D-1407-05	0.187738038
TCGA-AZ-4323-01A-21D-1837-05	0.144482056
TCGA-AZ-4614-01A-01D-1407-05	0.240981317
TCGA-AZ-4615-01A-01D-1407-05	0.168115497
TCGA-AZ-4616-01A-21D-1837-05	0.147137625
TCGA-AZ-4681-01A-01D-1407-05	0.226855899
TCGA-AZ-4682-01B-01D-1407-05	0.190932521
TCGA-AZ-4684-01A-01D-1407-05	0.236610808
TCGA-AZ-5403-01A-01D-1651-05	0.171890998
TCGA-AZ-5407-01A-01D-1721-05	0.210587255
TCGA-AZ-6598-01A-11D-1772-05	0.128571933
TCGA-AZ-6598-11A-01D-1772-05	0.107833475
TCGA-AZ-6599-01A-11D-1772-05	0.242274192
TCGA-AZ-6599-11A-01D-1772-05	0.10747616
TCGA-AZ-6600-01A-11D-1772-05	0.140527468
TCGA-AZ-6600-11A-01D-1772-05	0.096296503
TCGA-AZ-6603-01A-11D-1837-05	0.214215206
TCGA-AZ-6605-01A-11D-1837-05	0.146470221
TCGA-AZ-6606-01A-11D-1837-05	0.122553507
TCGA-AZ-6607-01A-11D-1837-05	0.13164168
TCGA-B0-4688-01A-01D-1275-05	0.236961521
TCGA-B0-4688-11A-01D-1275-05	0.112018647
TCGA-B0-4690-01A-01D-1275-05	0.116289213
TCGA-B0-4690-11A-01D-1275-05	0.12726025
TCGA-B0-4691-01A-01D-1275-05	0.132181273
TCGA-B0-4691-11A-01D-1275-05	0.122387897
TCGA-B0-4693-01A-01D-1275-05	0.139503029
TCGA-B0-4693-11A-01D-1275-05	0.109320443
TCGA-B0-4694-01A-01D-1275-05	0.138842114
TCGA-B0-4694-11A-01D-1275-05	0.123101662
TCGA-B0-4696-01A-01D-1275-05	0.422426819
TCGA-B0-4696-11A-01D-1275-05	0.115837243
TCGA-B0-4697-01A-01D-1275-05	0.15823295
TCGA-B0-4697-11A-01D-1275-05	0.114687276
TCGA-B0-4698-01A-01D-1500-05	0.132091319
TCGA-B0-4698-11A-02D-1500-05	0.131261869
TCGA-B0-4699-01A-01D-1275-05	0.144903893
TCGA-B0-4699-11A-01D-1275-05	0.120173398
TCGA-B0-4700-01A-02D-1536-05	0.148079492
TCGA-B0-4701-01A-01D-1275-05	0.112834088
TCGA-B0-4701-11A-01D-1275-05	0.122802607
TCGA-B0-4703-01A-01D-1275-05	0.118663475
TCGA-B0-4703-11A-01D-1275-05	0.128339399
TCGA-B0-4706-01A-01D-1500-05	0.115908869
TCGA-B0-4706-11A-02D-1500-05	0.123826956
TCGA-B0-4707-01A-01D-1275-05	0.171922793
TCGA-B0-4707-11A-01D-1275-05	0.114665729
TCGA-B0-4710-01A-01D-1500-05	0.12584996
TCGA-B0-4710-11A-02D-1500-05	0.129396328
TCGA-B0-4712-01A-01D-1500-05	0.139175144
TCGA-B0-4712-11A-02D-1500-05	0.111388766
TCGA-B0-4713-01A-01D-1275-05	0.137732881
TCGA-B0-4713-11A-01D-1275-05	0.107551756
TCGA-B0-4714-01A-01D-1275-05	0.124171543
TCGA-B0-4714-11A-01D-1275-05	0.125897135
TCGA-B0-4718-01A-01D-1275-05	0.123980307
TCGA-B0-4718-11A-01D-1275-05	0.129745842
TCGA-B0-4810-01A-01D-1500-05	0.158020996
TCGA-B0-4810-11A-02D-1500-05	0.108155307
TCGA-B0-4811-01A-01D-1500-05	0.112151014
TCGA-B0-4811-11A-02D-1500-05	0.107178767
TCGA-B0-4813-01A-01D-1275-05	0.206996015
TCGA-B0-4813-11A-01D-1275-05	0.132651782
TCGA-B0-4814-01A-01D-1275-05	0.134922567
TCGA-B0-4814-11A-01D-1275-05	0.111293641
TCGA-B0-4815-01A-01D-1500-05	0.120246691
TCGA-B0-4815-11A-02D-1500-05	0.117462793
TCGA-B0-4816-01A-01D-1500-05	0.099187298
TCGA-B0-4816-11A-02D-1500-05	0.120710844
TCGA-B0-4817-01A-01D-1275-05	0.101757634
TCGA-B0-4817-11A-01D-1275-05	0.117597254
TCGA-B0-4818-01A-01D-1500-05	0.142156273
TCGA-B0-4818-11A-01D-1500-05	0.126409003
TCGA-B0-4819-01A-01D-1275-05	0.127465443
TCGA-B0-4819-11A-01D-1275-05	0.10940415
TCGA-B0-4821-01A-01D-1500-05	0.137718778
TCGA-B0-4821-11A-01D-1500-05	0.116497757
TCGA-B0-4822-01A-01D-1275-05	0.129470691
TCGA-B0-4822-11A-01D-1275-05	0.114688975
TCGA-B0-4823-01A-02D-1418-05	0.11214104
TCGA-B0-4823-11A-01D-1418-05	0.112314958
TCGA-B0-4824-01A-01D-1275-05	0.121281439
TCGA-B0-4824-11A-01D-1275-05	0.106810143
TCGA-B0-4827-01A-02D-1418-05	0.157494232
TCGA-B0-4827-11A-01D-1418-05	0.114564679
TCGA-B0-4828-01A-01D-1275-05	0.119998903
TCGA-B0-4828-11A-01D-1275-05	0.124981786
TCGA-B0-4841-01A-01D-1275-05	0.136906592
TCGA-B0-4841-11A-01D-1275-05	0.113187052
TCGA-B0-4842-01A-02D-1418-05	0.107961091
TCGA-B0-4842-11A-01D-1418-05	0.104465074
TCGA-B0-4843-01A-01D-1275-05	0.172988042
TCGA-B0-4843-11A-01D-1275-05	0.11479088
TCGA-B0-4844-01A-01D-1275-05	0.125997838
TCGA-B0-4844-11A-01D-1275-05	0.128639434
TCGA-B0-4845-01A-01D-1275-05	0.144500365
TCGA-B0-4845-11A-01D-1275-05	0.12481716
TCGA-B0-4846-01A-01D-1275-05	0.103892781
